homeTeam;awayTeam;player;status;league;season;matchweek;date;team
Empoli;Juventus;Filip Kostić;firstSquad;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Weston McKennie;firstSquad;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Fabio Miretti;firstSquad;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Adrien Rabiot;firstSquad;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Carlo Pinsoglio;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Giovanni Daffara;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Paul Pogba;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Alex Sandro;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Arkadiusz Milik;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Kenan Yıldız;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Samuel Iling-Junior;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Moise Kean;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Nicolò Fagioli;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Timothy Weah;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Daniele Rugani;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Andrea Cambiaso;bench;SerieA;23_24;3;2023-09-03;Juventus
Empoli;Juventus;Hans Nicolussi Caviglia;bench;SerieA;23_24;3;2023-09-03;Juventus
Juventus;Lazio;Wojciech Szczęsny;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Gleison Bremer;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Federico Gatti;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Manuel Locatelli;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Danilo;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Federico Chiesa;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Dušan Vlahović;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Filip Kostić;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Weston McKennie;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Fabio Miretti;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Adrien Rabiot;firstSquad;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Carlo Pinsoglio;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Mattia Perin;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Alex Sandro;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Arkadiusz Milik;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Kenan Yıldız;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Samuel Iling-Junior;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Moise Kean;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Nicolò Fagioli;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Timothy Weah;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Daniele Rugani;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Andrea Cambiaso;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Hans Nicolussi Caviglia;bench;SerieA;23_24;4;2023-09-16;Juventus
Juventus;Lazio;Ivan Provedel;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Daichi Kamada;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Felipe Anderson;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Luis Alberto;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Alessio Romagnoli;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Nicolò Casale;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Ciro Immobile;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Mattia Zaccagni;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Elseid Hysaj;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Danilo Cataldi;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Adam Marušić;firstSquad;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Luigi Sepe;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Christos Mandas;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Luca Pellegrini;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Patric;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Matías Vecino;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Mattéo Guendouzi;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Pedro;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Gustav Isaksen;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Valentín Castellanos;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Manuel Lazzari;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Mario Gila;bench;SerieA;23_24;4;2023-09-16;Lazio
Juventus;Lazio;Nicolò Rovella;bench;SerieA;23_24;4;2023-09-16;Lazio
Internazionale;Milan;Yann Sommer;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Denzel Dumfries;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Marcus Thuram;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Lautaro Martínez;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Francesco Acerbi;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Hakan Çalhanoğlu;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Henrikh Mkhitaryan;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Nicolò Barella;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Federico Dimarco;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Matteo Darmian;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Alessandro Bastoni;firstSquad;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Raffaele Di Gennaro;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Emil Audero;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Stefano Sensi;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Stefan de Vrij;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Juan Cuadrado;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Marko Arnautović;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Davy Klaassen;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Davide Frattesi;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Kristjan Asllani;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Benjamin Pavard;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Carlos;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Yann Aurel Bisseck;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Lucien Agoume;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Alexis Sánchez;bench;SerieA;23_24;4;2023-09-16;Internazionale
Internazionale;Milan;Mike Maignan;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Davide Calabria;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Ruben Loftus-Cheek;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Olivier Giroud;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Rafael Leão;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Christian Pulisic;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Tijjani Reijnders;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Theo Hernández;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Simon Kjær;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Malick Thiaw;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Rade Krunić;firstSquad;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Marco Sportiello;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Antonio Mirante;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Yacine Adli;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Luka Jović;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Noah Okafor;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Luka Romero;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Samuel Chukwueze;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Marco Pellegrino;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Tommaso Pobega;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Alessandro Florenzi;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Yunus Musah;bench;SerieA;23_24;4;2023-09-16;Milan
Internazionale;Milan;Davide Bartesaghi;bench;SerieA;23_24;4;2023-09-16;Milan
Genoa;Napoli;Josep Martinez;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Aarón Martín;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Koni De Winter;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Radu Drăgușin;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Kevin Strootman;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Albert Guðmundsson;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Mattia Bani;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Mateo Retegui;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Stefano Sabelli;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Morten Frendrup;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Milan Badelj;firstSquad;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Nicola Leali;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Daniele Sommariva;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Morten Thorsby;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Ruslan Malinovskyi;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Caleb Ekuban;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Johan Vásquez;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Filip Jagiełło;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Berkan Kutlu;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Alan Matturro;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Silvan Hefti;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;George Pușcaș;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Ridgeciano Haps;bench;SerieA;23_24;4;2023-09-16;Genoa
Genoa;Napoli;Alex Meret;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Juan Jesus;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Mário Rui;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Elif Elmas;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Victor Osimhen;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Piotr Zieliński;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Giovanni Di Lorenzo;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Leo Skiri Østigård;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Stanislav Lobotka;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Khvicha Kvaratskhelia;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Andre-Frank Zambo Anguissa;firstSquad;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Nikita Contini Baranovsky;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Hubert Idasiak;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Natan;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Amir Rrahmani;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Mathías Olivera;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Giovanni Simeone;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Matteo Politano;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Alessio Zerbin;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Jens Cajuste;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Jesper Lindstrøm;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Alessandro Zanoli;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Gianluca Gaetano;bench;SerieA;23_24;4;2023-09-16;Napoli
Genoa;Napoli;Giacomo Raspadori;bench;SerieA;23_24;4;2023-09-16;Napoli
Cagliari;Udinese;Boris Radunović;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Alberto Dossena;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Alessandro Deiola;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Matteo Prati;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Pantelis Hatzidiakos;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Mateusz Wieteska;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Tommaso Augello;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Gabriele Zappa;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Antoine Makoumbou;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Leonardo Pavoletti;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Zito;firstSquad;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Simone Aresti;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Simone Scuffet;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Edoardo Goldaniga;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Marco Mancosu;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Nahitan Nández;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Nicolas Viola;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Gaetano Oristanio;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Jakub Jankto;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Ibrahim Sulemana;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Adam Obert;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Paulo Azzi;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Eldor Shomurodov;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Alessandro Di Pardo;bench;SerieA;23_24;4;2023-09-17;Cagliari
Cagliari;Udinese;Marco Silvestri;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Festy Ebosele;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Sandi Lovrić;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Walace;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Hassane Kamara;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Lorenzo Lucca;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Nehuén Pérez;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Lazar Samardzic;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Florian Thauvin;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Christian Kabasele;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Jaka Bijol;firstSquad;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Maduka Okoye;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Joel Malusà;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Axel Guessand;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Oier Zarraga;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Isaac Success;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Domingos Quina;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;João Ferreira;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Marley Aké;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Etienne Camara;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Enzo Ebosse;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Thomas Kristensen;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Martín Payero;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Jordan Zemura;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Roberto Pereyra;bench;SerieA;23_24;4;2023-09-17;Udinese
Cagliari;Udinese;Simone Pafundi;bench;SerieA;23_24;4;2023-09-17;Udinese
Monza;Lecce;Alessandro Sorrentino;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Armando Izzo;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Luca Caldirola;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Roberto Gagliardini;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Lorenzo Colombo;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Gianluca Caprari;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Samuele Birindelli;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Pablo Marí;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Andrea Colpani;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Matteo Pessina;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Patrick Ciurria;firstSquad;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Eugenio Lamanna;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Stefano Gori;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Pepín;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Jean-Daniel Akpa-Akpro;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Franco Carboni;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Pedro Pereira;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Davide Bettella;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Mirko Marić;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Warren Bondo;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Andrea Carboni;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Giorgio Cittadini;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Dany Mota;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Giorgos Kyriakopoulos;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Samuele Vignato;bench;SerieA;23_24;4;2023-09-17;Monza
Monza;Lecce;Wladimiro Falcone;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Marin Pongračić;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Federico Baschirotto;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Pontus Almqvist;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Hamza Rafia;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Nikola Krstović;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Valentin Gendrey;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Ylber Ramadani;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Lameck Banda;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Antonino Gallo;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Mohamed Kaba;firstSquad;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Federico Brancolini;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Remi Oudin;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Nicola Sansone;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Lorenzo Venuti;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Patrick Dorgu;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Joan Gonzàlez;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Medon Berisha;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Marcin Listkowski;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Giacomo Faticanti;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Jeppe Corfitzen;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Gabriel Strefezza;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Alexis Blin;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Rareș-Cătălin Burnete;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Ahmed Touba;bench;SerieA;23_24;4;2023-09-17;Lecce
Monza;Lecce;Roberto Piccoli;bench;SerieA;23_24;4;2023-09-17;Lecce
Frosinone;Sassuolo;Stefano Turati;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Riccardo Marchizza;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Simone Romagnoli;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Jaime Báez;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Francesco Gelli;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Matìas Soulé;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Anthony Oyono;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Ilario Monterisi;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Luca Mazzitelli;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Enzo Barrenechea;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Walid Cheddira;firstSquad;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Pierluigi Frattali;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Michele Cerofolini;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Marco Brescianini;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Caleb Okoli;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Kaio Jorge;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Giuseppe Caso;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Marvin Cuni;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Reinier;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Luca Garritano;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Giorgi Kvernadze;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Pol Lirola;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Mehdi Bourabia;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Arijon Ibrahimović;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Mateus Lusuardi;bench;SerieA;23_24;4;2023-09-17;Frosinone
Frosinone;Sassuolo;Alessio Cragno;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Martin Erlic;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Matheus Henrique;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Andrea Pinamonti;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Domenico Berardi;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Nedim Bajrami;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Matías Viña;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Jeremy Toljan;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Daniel Boloca;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
Frosinone;Sassuolo;Ruan;firstSquad;SerieA;23_24;4;2023-09-17;Sassuolo
